,App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Android Ver
3171,Critical Ops,GAME,4.4,1397944,50.0,10000000.0,Free,0.0,Teen,4.0
3173,CL Mobile - Classifieds for Craigslist,SHOPPING,4.4,27275,8.3,1000000.0,Free,0.0,Teen,4.0
3174,C Locker Pro,PERSONALIZATION,4.2,1531,7.7,10000.0,Paid,2.99,Everyone,4.0
3175,C Programs and Reference,BOOKS_AND_REFERENCE,4.2,873,2.5,50000.0,Free,0.0,Everyone,2.0
3177,C Programming Zone,FAMILY,4.6,1218,4.0,50000.0,Free,0.0,Everyone,4.0
3178,C Offline Tutorial,BOOKS_AND_REFERENCE,4.7,88,4.2,1000.0,Free,0.0,Everyone,4.0
3179,Neon Glow C - Icon Pack,PERSONALIZATION,4.8,557,74.0,10000.0,Paid,0.99,Everyone,4.0
3180,All C Programs,FAMILY,4.7,2387,6.9,100000.0,Free,0.0,Everyone,4.0
3182,C by GE,LIFESTYLE,1.7,686,6.6,10000.0,Free,0.0,Everyone,4.0
3183,CPlus for Craigslist - Officially Licensed,LIFESTYLE,4.5,8096,16.0,1000000.0,Free,0.0,Mature 17+,4.0
3184,Alt-C,PRODUCTIVITY,4.0,499,4.7,10000.0,Free,0.0,Everyone,4.0
3185,C-SPAN Radio,FAMILY,3.6,608,5.4,100000.0,Free,0.0,Everyone,4.0
3186,Bridge-C - Get More Storage,TOOLS,2.0,24,35.0,1000.0,Free,0.0,Everyone,6.0
3187,Community by C Space,LIFESTYLE,4.7,707,26.0,5000.0,Free,0.0,Everyone,4.0
3188,My C Spire,PRODUCTIVITY,4.1,376,32.0,50000.0,Free,0.0,Everyone,4.0
3189,learn c in hindi,FAMILY,4.3,109,2.7,5000.0,Free,0.0,Everyone,4.0
3190,Learn C Programming (Examples) (OFFLINE),FAMILY,4.3,43,3.7,10000.0,Free,0.0,Everyone,4.0
3191,"C Programming - Learn Code, Theory & Discuss",FAMILY,4.5,2751,7.0,100000.0,Free,0.0,Everyone,4.0
3192,Expert C Programming - Learn C Coding Easily,FAMILY,4.4,77,6.9,5000.0,Free,0.0,Everyone,5.0
3193,codeEazy - C/C++/JAVA,FAMILY,4.6,130,2.2,10000.0,Free,0.0,Everyone,4.0
3194,Batmobile™ R/C Controller,FAMILY,3.7,452,30.0,100000.0,Free,0.0,Everyone,4.0
3195,C Pattern Programs Free,FAMILY,4.5,4115,5.8,100000.0,Free,0.0,Everyone,4.0
3196,C Programs Handbook,BOOKS_AND_REFERENCE,4.0,459,3.1,50000.0,Free,0.0,Everyone,4.0
3197,C Functions,FAMILY,4.8,55,1.5,1000.0,Free,0.0,Everyone,4.0
3198,Learn C# - .Net - C Sharp Programming Tutorial App,FAMILY,4.0,1320,8.6,100000.0,Free,0.0,Everyone,4.0
3199,Learn Basic C - For Beginners,FAMILY,4.7,27,0.77,5000.0,Free,0.0,Everyone,3.0
3200,C Prowess,FAMILY,4.8,306,3.3,5000.0,Free,0.0,Everyone,4.0
3201,101 C Programming Problems,FAMILY,4.6,498,5.0,50000.0,Free,0.0,Everyone,4.0
3202,Let us C - Example Programs,FAMILY,4.3,36,1.1,5000.0,Free,0.0,Everyone,3.0
3203,C Examples,FAMILY,4.2,1002,4.4,10000.0,Free,0.0,Everyone,4.0
3204,C BOOK-C PROGRAMS,FAMILY,4.8,138,2.1,10000.0,Free,0.0,Everyone,3.0
3205,100+ C Programs,FAMILY,4.2,20,1.6,5000.0,Free,0.0,Everyone,4.0
3206,Dubsmash,VIDEO_PLAYERS,4.2,1971777,29.0,100000000.0,Free,0.0,Teen,4.0
3207,Discord - Chat for Gamers,COMMUNICATION,4.5,305347,39.0,10000000.0,Free,0.0,Teen,4.0
3208,Hitman Sniper,GAME,4.6,408292,29.0,10000000.0,Paid,0.99,Mature 17+,4.0
3209,FRONTLINE COMMANDO: D-DAY,GAME,4.5,1736105,14.0,10000000.0,Free,0.0,Mature 17+,2.0
3210,Fruit Ninja®,GAME,4.3,5091448,41.0,100000000.0,Free,0.0,Everyone,4.0
3211,"DU Recorder – Screen Recorder, Video Editor, Live",VIDEO_PLAYERS,4.8,2588730,9.7,50000000.0,Free,0.0,Everyone,5.0
3212,Beach Buggy Blitz,GAME,4.2,640974,47.0,50000000.0,Free,0.0,Everyone,4.0
3213,Vector,GAME,4.4,3058687,89.0,100000000.0,Free,0.0,Everyone 10+,4.0
3214,Dr. Driving,GAME,4.5,4972230,9.9,100000000.0,Free,0.0,Everyone,4.0
3215,D Day World War II Commando Survival Shooting,GAME,4.2,951,64.0,100000.0,Free,0.0,Teen,4.0
3216,Geometry Dash Meltdown,GAME,4.6,1591129,48.0,50000000.0,Free,0.0,Everyone,4.0
3217,Koi Live Wallpaper,PERSONALIZATION,4.6,14026,12.0,100000.0,Paid,0.99,Everyone,2.0
3218,KineMaster – Pro Video Editor,VIDEO_PLAYERS,4.5,1013867,32.0,50000000.0,Free,0.0,Everyone,4.0
3219,Block City Wars + skins export,FAMILY,4.5,762706,28.0,10000000.0,Free,0.0,Teen,4.0
3221,Dance School Stories - Dance Dreams Come True,FAMILY,4.4,91171,36.0,1000000.0,Free,0.0,Everyone,4.0
3222,3D Bowling,SPORTS,4.1,1076243,13.0,100000000.0,Free,0.0,Everyone,2.0
3223,Mind Games Pro,FAMILY,4.6,15301,18.0,100000.0,Paid,2.99,Everyone,3.0
3224,Z Ringtones PREMIUM 2018,PERSONALIZATION,4.5,10158,3.6,500000.0,Free,0.0,Everyone,4.0
3225,Smash Hit,GAME,4.5,4147718,79.0,100000000.0,Free,0.0,Everyone,2.0
3226,Bad Piggies,FAMILY,4.3,1168959,66.0,50000000.0,Free,0.0,Everyone,4.0
3227,Temple Run,GAME,4.3,4000433,42.0,100000000.0,Free,0.0,Everyone,4.0
3228,Broken Screen Prank,FAMILY,3.3,23682,9.8,1000000.0,Free,0.0,Teen,4.0
3229,Screen Lock - with Fingerprint Simulator,TOOLS,3.7,338449,2.8,10000000.0,Free,0.0,Everyone,2.0
3231,Car Parking Game 3D - Real City Driving Challenge,FAMILY,4.4,187892,40.0,5000000.0,Free,0.0,Everyone,4.0
3232,E!,FAMILY,3.1,740,20.0,100000.0,Free,0.0,Teen,4.0
3233,E! News,NEWS_AND_MAGAZINES,4.0,15443,25.0,1000000.0,Free,0.0,Teen,4.0
3234,Chuck E.'s Skate Universe,FAMILY,3.9,94910,44.0,10000000.0,Free,0.0,Everyone,1.0
3235,Eventbrite - Discover popular events & nearby fun,FAMILY,4.4,63773,8.8,5000000.0,Free,0.0,Everyone,5.0
3236,Eternium,FAMILY,4.8,1506783,89.0,10000000.0,Free,0.0,Teen,4.0
3237,E-cigarette for free,FAMILY,3.6,1354,4.8,500000.0,Free,0.0,Mature 17+,2.0
3238,Moto LED for Moto X & E [Root],LIFESTYLE,3.4,4082,0.31,500000.0,Free,0.0,Everyone,4.0
3240,Lookout Security & Antivirus,TOOLS,4.4,951413,13.0,100000000.0,Free,0.0,Everyone,4.0
3241,World History Quick e-Book,FAMILY,4.4,1657,4.9,100000.0,Free,0.0,Everyone,1.0
3242,Greeting Cards & Wishes,SOCIAL,4.5,17350,12.0,500000.0,Free,0.0,Everyone,4.0
3244,theScore esports,SPORTS,4.5,16257,14.0,500000.0,Free,0.0,Everyone 10+,4.0
3245,EX File Explorer File Manager,PRODUCTIVITY,4.0,4660,5.9,1000000.0,Free,0.0,Everyone,4.0
3246,Aab e Hayat Full Novel,BOOKS_AND_REFERENCE,4.3,1476,41.0,100000.0,Free,0.0,Everyone,3.0
3249,Aldiko Book Reader,BOOKS_AND_REFERENCE,4.2,210534,22.0,10000000.0,Free,0.0,Everyone,4.0
3250,Synd e-Passbook,FINANCE,4.3,9400,6.1,1000000.0,Free,0.0,Everyone,2.0
3251,Video Downloader for Facebook,TOOLS,4.6,894435,3.1,50000000.0,Free,0.0,Teen,4.0
3252,F-Stop Gallery Pro,PHOTOGRAPHY,4.4,1302,0.05,10000.0,Paid,4.99,Everyone,2.0
3253,Offroad Pickup Truck F,FAMILY,4.3,4551,79.0,500000.0,Free,0.0,Everyone,2.0
3254,F-Stop Gallery,PHOTOGRAPHY,4.2,12726,15.0,1000000.0,Free,0.0,Everyone,4.0
3255,Talking Tom Cat 2,FAMILY,4.3,3213548,55.0,100000000.0,Free,0.0,Everyone 10+,4.0
3256,FlashLight F.Light,TOOLS,4.3,3943,11.0,100000.0,Free,0.0,Everyone,5.0
3257,F-Secure SENSE,TOOLS,4.6,57,13.0,5000.0,Free,0.0,Everyone,5.0
3258,Super Car F. Mod for MCPE,GAME,3.6,214,4.9,50000.0,Free,0.0,Everyone,4.0
3259,F-Secure KEY Password manager,TOOLS,4.2,2588,7.6,100000.0,Free,0.0,Everyone,4.0
3260,Inputting Plus: Ctrl + Z/F/C/V,PRODUCTIVITY,4.2,1117,3.0,50000.0,Free,0.0,Everyone,5.0
3261,CTRL-F - Search the real world,PRODUCTIVITY,4.4,607,37.0,50000.0,Free,0.0,Everyone,4.0
3262,F-Secure SAFE,TOOLS,4.3,9433,9.3,500000.0,Free,0.0,Everyone,5.0
3263,MHD F-Series,AUTO_AND_VEHICLES,4.9,73,23.0,1000.0,Free,0.0,Everyone,3.0
3264,F-Secure AV Test,TOOLS,4.5,1250,0.24,50000.0,Free,0.0,Everyone,4.0
3265,F-Secure Mobile Security,TOOLS,4.2,13096,9.2,500000.0,Free,0.0,Everyone,5.0
3266,f'east,LIFESTYLE,3.8,38,4.8,5000.0,Free,0.0,Everyone,4.0
3268,Speech Therapy: F,FAMILY,1.0,1,16.0,10.0,Paid,2.99,Everyone,2.0
3269,HumorCast - Authentic Weather,WEATHER,4.4,6495,40.0,100000.0,Free,0.0,Teen,4.0
3270,F & M Mobile Banking,FINANCE,4.0,43,13.0,5000.0,Free,0.0,Everyone,4.0
3272,RPG End of Aspiration F,FAMILY,4.4,20368,31.0,500000.0,Free,0.0,Teen,2.0
3276,R+F PULSE,BUSINESS,3.4,58,3.0,10000.0,Free,0.0,Everyone,4.0
3277,F-Secure Freedome for Business,BUSINESS,3.8,183,9.9,50000.0,Free,0.0,Everyone,4.0
3279,"f.lux (preview, root-only)",HEALTH_AND_FITNESS,3.7,5559,3.7,500000.0,Free,0.0,Everyone,4.0
3281,Arto: f.infrared photo,PHOTOGRAPHY,4.1,41,11.0,500.0,Paid,1.49,Everyone,4.0
3282,Convert degree Celsius to Fahrenheit or °F to °C,TOOLS,4.4,51,2.1,5000.0,Free,0.0,Everyone,4.0
3283,F-Gas Solutions,BUSINESS,4.2,127,1.4,10000.0,Free,0.0,Everyone,4.0
3284,Gangstar Vegas - mafia game,GAME,4.5,4830407,32.0,50000000.0,Free,0.0,Mature 17+,4.0
3285,Offroad Car G,FAMILY,4.3,64884,37.0,5000000.0,Free,0.0,Everyone,2.0
3286,Google Now Launcher,TOOLS,4.2,857215,7.9,100000000.0,Free,0.0,Everyone,4.0
3287,Rolling G Sky,GAME,3.6,2065,25.0,100000.0,Free,0.0,Everyone,2.0
3288,G-Switch 2,GAME,4.4,12683,19.0,1000000.0,Free,0.0,Everyone,2.0
3289,G-Switch 3,GAME,4.6,3656,39.0,100000.0,Free,0.0,Everyone,3.0
3290,G Cloud Apps Backup Key * root,TOOLS,4.5,1034,0.19,5000.0,Paid,4.99,Everyone,2.0
3291,Share G - Images Sharing - Wallpapers App,SOCIAL,4.4,120,2.3,10000.0,Free,0.0,Teen,4.0
3292,Next Launcher 3D Theme Hit-G,PERSONALIZATION,4.2,59,8.1,1000.0,Paid,1.7,Everyone,2.0
3293,Wrestling Revolution 3D,SPORTS,4.3,989344,51.0,50000000.0,Free,0.0,Teen,4.0
3294,G-Playlists,TOOLS,1.8,53,3.4,1000.0,Paid,1.49,Everyone,4.0
3295,G-Switch,GAME,3.8,4116,8.8,100000.0,Free,0.0,Everyone,2.0
3296,Offroad G-Class 2018,FAMILY,4.4,7715,28.0,500000.0,Free,0.0,Everyone,4.0
3298,Ramfer - CNC Lathe G-code Tool,PRODUCTIVITY,3.4,5,11.0,100.0,Paid,2.99,Everyone,3.0
3299,G-Force Driving Assistant,SPORTS,4.6,10,6.1,100.0,Paid,3.88,Everyone,2.0
3300,My G:,MAPS_AND_NAVIGATION,3.7,96,14.0,10000.0,Free,0.0,Everyone,4.0
3301,G-SHOCK Connected,LIFESTYLE,3.0,543,94.0,50000.0,Free,0.0,Everyone,5.0
3302,Go,PERSONALIZATION,4.6,89,11.0,5000.0,Paid,0.99,Everyone,4.0
3303,G-Homa,LIFESTYLE,3.1,777,14.0,50000.0,Free,0.0,Everyone,4.0
3304,G-NetTrack Pro,TOOLS,4.3,255,1.6,5000.0,Paid,14.99,Everyone,4.0
3305,"G Theme 2 for LG V30, LG G6",PERSONALIZATION,4.3,25,15.0,500.0,Paid,1.49,Everyone,7.0
3306,Speedometer with G-FORCE meter,TOOLS,3.8,415,2.7,50000.0,Free,0.0,Everyone,2.0
3307,A41 WatchFace for Android Wear Smart Watch,LIFESTYLE,4.5,231,5.7,5000.0,Paid,0.99,Everyone,4.0
3308,Radial-G : Infinity,GAME,3.6,517,47.0,50000.0,Free,0.0,Everyone,4.0
3310,Dialer theme G Black Gold,PERSONALIZATION,4.2,33,0.85,500.0,Paid,1.49,Everyone,4.0
3311,G-REMOTE,HOUSE_AND_HOME,4.5,30,25.0,1000.0,Free,0.0,Everyone,4.0
3312,Car G-Force Meter,TOOLS,4.2,184,1.3,10000.0,Free,0.0,Everyone,4.0
3313,G-NetWiFi Pro,TOOLS,3.3,6,1.5,100.0,Paid,5.99,Everyone,4.0
3314,HSPA+ Tweaker (3G booster),TOOLS,4.3,99290,3.9,5000000.0,Free,0.0,Everyone,2.0
3315,Offroad Car H,FAMILY,4.2,1960,87.0,100000.0,Free,0.0,Everyone,2.0
3316,Guns - Shot Sounds,FAMILY,3.8,29544,10.0,10000000.0,Free,0.0,Everyone,4.0
3317,HPlus,HEALTH_AND_FITNESS,2.9,1786,5.9,100000.0,Free,0.0,Everyone,4.0
3318,Geometry Dash Lite,GAME,4.5,6181640,58.0,100000000.0,Free,0.0,Everyone,4.0
3319,DNS Changer - BEST (Gprs/Edge/3G/H/H+/4G),TOOLS,4.3,123,1.9,5000.0,Free,0.0,Everyone,4.0
3320,H*nest Meditation,LIFESTYLE,4.9,145,48.0,5000.0,Paid,1.99,Mature 17+,4.0
3321,Car Driving Simulator Drift,GAME,4.4,19816,57.0,1000000.0,Free,0.0,Everyone,4.0
3322,Deaf - Hearing chat device H,COMMUNICATION,4.4,9,0.05,500.0,Paid,3.99,Everyone,2.0
3323,صور حرف H,ART_AND_DESIGN,4.4,13,4.5,1000.0,Free,0.0,Everyone,4.0
3324,H Band 2.0,HEALTH_AND_FITNESS,2.9,4031,8.9,500000.0,Free,0.0,Everyone,4.0
3325,H!LooK - Dating,DATING,4.2,46,26.0,10000.0,Free,0.0,Mature 17+,5.0
3326,H-Connect,HEALTH_AND_FITNESS,4.0,50,15.0,5000.0,Free,0.0,Everyone,4.0
3327,most expensive app (H),FAMILY,4.3,6,1.5,100.0,Paid,399.99,Everyone,7.0
3328,AntennaPict β,COMMUNICATION,4.3,15439,2.2,1000000.0,Free,0.0,Everyone,2.0
3329,Elkhart County 4-H Fair,FAMILY,3.9,38,42.0,5000.0,Free,0.0,Everyone,4.0
3331,H Band,HEALTH_AND_FITNESS,4.0,214,8.9,10000.0,Free,0.0,Everyone,4.0
3332,The World Ends With You,GAME,4.6,4108,13.0,10000.0,Paid,17.99,Everyone 10+,4.0
3333,MJX H,FAMILY,3.7,126,13.0,10000.0,Free,0.0,Everyone,4.0
3335,H-Kakashi - theme Xperia™,PERSONALIZATION,4.6,621,5.4,50000.0,Free,0.0,Everyone,4.0
3336,RC City Police Heavy Traffic Racer,GAME,4.4,3250,27.0,1000000.0,Free,0.0,Everyone,4.0
3337,"Alphabet ""H"" Passcode Lock Screen",PERSONALIZATION,4.5,2,3.0,100.0,Free,0.0,Everyone,4.0
3338,Ohio State Fair 4-H,FAMILY,3.0,4,19.0,1000.0,Free,0.0,Everyone,4.0
3339,Larry H Miller Automotive,PRODUCTIVITY,3.1,67,8.3,10000.0,Free,0.0,Everyone,4.0
3340,Add-On: Alcatel (h),PRODUCTIVITY,4.5,107,1.2,50000.0,Free,0.0,Everyone,4.0
3341,My Android Device S/W & H/W,FAMILY,4.5,681,2.8,50000.0,Free,0.0,Everyone,2.0
3342,ADMIRALTY H-Note,BUSINESS,4.5,176,19.0,10000.0,Free,0.0,Everyone,5.0
3343,Force LTE Only,TOOLS,4.1,10426,7.2,1000000.0,Free,0.0,Everyone,4.0
3345,Talking Ginger,FAMILY,4.2,1752017,52.0,100000000.0,Free,0.0,Everyone,4.0
3347,Motorbike Driving Simulator 3D,GAME,3.9,178723,65.0,10000000.0,Free,0.0,Everyone,2.0
3348,Helix,GAME,3.9,2454,37.0,500000.0,Free,0.0,Everyone,4.0
3349,Mobile Number Tracker,TOOLS,3.9,19758,2.9,5000000.0,Free,0.0,Everyone,4.0
3350,I am Nose Doctor -Save my Nose,FAMILY,4.2,3133,34.0,500000.0,Free,0.0,Everyone,3.0
3351,What was I in my Past Life,FAMILY,3.7,7453,6.5,1000000.0,Free,0.0,Everyone,4.0
3352,How Old am I?,FAMILY,2.8,4635,3.9,1000000.0,Free,0.0,Everyone,4.0
3353,I Screen Dialer,TOOLS,4.1,8137,3.9,1000000.0,Free,0.0,Everyone,4.0
3354,Where's My Water? Free,FAMILY,4.4,1372013,57.0,100000000.0,Free,0.0,Everyone,1.0
3355,How Do I Look,PHOTOGRAPHY,2.7,3032,2.8,500000.0,Free,0.0,Everyone,3.0
3356,Solitaire!,GAME,4.7,403911,23.0,10000000.0,Free,0.0,Everyone,4.0
3357,iGun Pro -The Original Gun App,GAME,4.2,249308,55.0,10000000.0,Free,0.0,Everyone,2.0
3358,I'm Ping Pong King :),SPORTS,4.4,29864,40.0,1000000.0,Free,0.0,Everyone,4.0
3359,LINE I Love Coffee,FAMILY,4.0,250257,50.0,5000000.0,Free,0.0,Everyone,2.0
3360,Instachat 😜,SOCIAL,4.0,80987,25.0,5000000.0,Free,0.0,Teen,4.0
3361,"Fame Boom for Real Followers, Likes",SOCIAL,4.7,896118,6.6,5000000.0,Free,0.0,Everyone,4.0
3362,NinJump,GAME,4.3,421000,36.0,10000000.0,Free,0.0,Everyone,4.0
3363,FollowMeter for Instagram,SOCIAL,4.4,90082,8.8,1000000.0,Free,0.0,Everyone,4.0
3364,I LOVE PASTA,FAMILY,4.0,83875,43.0,1000000.0,Free,0.0,Everyone,2.0
3366,Fidget Spinner,GAME,4.2,307398,9.9,10000000.0,Free,0.0,Everyone,2.0
3367,J Touch,TOOLS,4.6,2176,0.95,100000.0,Free,0.0,Everyone,4.0
3368,J-Novel Club,FAMILY,3.3,162,9.0,10000.0,Free,0.0,Teen,4.0
3369,J - Style Pro,HEALTH_AND_FITNESS,2.3,74,2.6,10000.0,Free,0.0,Everyone,4.0
3370,Cook Baked Lasagna,FAMILY,4.2,56259,23.0,10000000.0,Free,0.0,Everyone,4.0
3371,Tom's Love Letters,FAMILY,4.1,705805,35.0,50000000.0,Free,0.0,Everyone,4.0
3373,Mali J,SOCIAL,3.2,185,4.7,10000.0,Free,0.0,Teen,4.0
3375,Cut the Rope GOLD,FAMILY,4.6,61264,43.0,1000000.0,Paid,0.99,Everyone,4.0
3377,J. Cole Rapper Wallpaper HD,PERSONALIZATION,4.1,8,3.1,1000.0,Free,0.0,Everyone,4.0
3378,Keyboard for Sony Xperia J,PERSONALIZATION,4.1,797,6.7,50000.0,Free,0.0,Everyone,4.0
3380,Harris J Lyrics,FAMILY,4.7,36,7.1,1000.0,Free,0.0,Everyone,4.0
3381,Smart TV Remote,TOOLS,3.5,81747,9.1,10000000.0,Free,0.0,Everyone,4.0
3382,J.ME Fly,FAMILY,3.9,28,98.0,1000.0,Free,0.0,Everyone,4.0
3385,J-Stars Victory VS Guide,GAME,4.1,609,13.0,10000.0,Free,0.0,Everyone,2.0
3386,2048 BTS J Hope KPop Puzzle Game,FAMILY,4.7,17,2.4,1000.0,Free,0.0,Everyone,2.0
3388,J. Cole Albums (2007-2017),FAMILY,4.6,7,7.3,1000.0,Free,0.0,Mature 17+,4.0
3389,J Dark Ice Substratum Theme,PERSONALIZATION,4.5,164,33.0,10000.0,Free,0.0,Everyone,6.0
3390,BTS J-Hope Wallpaper KPOP Fans HD,PERSONALIZATION,4.7,98,3.4,10000.0,Free,0.0,Everyone,4.0
3391,BTS j-hope LINE Launcher theme,PERSONALIZATION,4.9,934,3.8,10000.0,Free,0.0,Everyone,4.0
3394,K Health,HEALTH_AND_FITNESS,4.1,290,40.0,50000.0,Free,0.0,Teen,4.0
3395,CIRCLE K,SHOPPING,4.4,9140,14.0,500000.0,Free,0.0,Everyone,4.0
3399,KIM KARDASHIAN: HOLLYWOOD,GAME,4.3,1017408,34.0,10000000.0,Free,0.0,Teen,4.0
3400,Sight Words Pre-K to Grade-3,FAMILY,4.4,1185,40.0,100000.0,Free,0.0,Everyone,1.0
3401,[Substratum] K-Manager for K-Klock,PERSONALIZATION,4.5,14,11.0,1000.0,Free,0.0,Everyone,7.0
3402,KDRAMA Amino for K-Drama Fans,SOCIAL,4.6,4046,63.0,100000.0,Free,0.0,Teen,4.0
3403,K keyboard - Myanmar,TOOLS,4.8,1955,14.0,100000.0,Free,0.0,Everyone,4.0
3404,Zapzapmath: K-6 Math Games,FAMILY,4.3,1065,61.0,100000.0,Free,0.0,Everyone,4.0
3405,KPOP Amino for K-Pop Entertainment,SOCIAL,4.8,19047,63.0,100000.0,Free,0.0,Teen,4.0
3406,K.MOJI,FAMILY,4.8,16,8.9,500.0,Paid,1.99,Everyone,4.0
3407,K-Chiing VPN (Free),TOOLS,3.7,43,10.0,5000.0,Free,0.0,Mature 17+,4.0
3408,Preschool All-In-One,FAMILY,4.1,9019,44.0,1000000.0,Free,0.0,Everyone,6.0
3409,OST),FAMILY,3.7,4444,10.0,500000.0,Free,0.0,Everyone,4.0
3410,Kpop Music Quiz (K-pop Game),FAMILY,4.2,6418,59.0,100000.0,Free,0.0,Everyone,4.0
3411,Radio K - KUOM,FAMILY,4.5,39,7.4,1000.0,Free,0.0,Everyone,4.0
3412,Math Games for Pre-K - Grade 4,FAMILY,4.6,28,23.0,1000.0,Paid,1.99,Everyone,1.0
3414,K-Otic Universe,FAMILY,4.9,55,40.0,1000.0,Free,0.0,Everyone,4.0
3415,Magic Tiles - TWICE Edition (K-Pop),GAME,4.4,2351,62.0,100000.0,Free,0.0,Everyone,4.0
3416,CASE K-12 Math English Science,FAMILY,4.6,60,2.1,10000.0,Free,0.0,Everyone,2.0
3419,"Niche: College, K-12, and Neighborhood Search",LIFESTYLE,4.0,42,26.0,5000.0,Free,0.0,Everyone,4.0
3420,"K-Spapp, the K-Space app",FAMILY,4.8,39,3.6,1000.0,Free,0.0,Everyone,4.0
3421,"Math Quiz Free: Grades K,1,2,3",FAMILY,4.3,159,13.0,10000.0,Free,0.0,Everyone,1.0
3422,K-9 Material (unofficial),COMMUNICATION,4.4,64,4.5,5000.0,Free,0.0,Teen,5.0
3423,Discovery K!ds Play! Español,FAMILY,4.2,11263,35.0,1000000.0,Free,0.0,Everyone,2.0
3424,Magic Tiles - Blackpink Edition (K-Pop),GAME,4.6,4304,71.0,100000.0,Free,0.0,Everyone,4.0
3426,Anna.K Tarot,FAMILY,4.8,17,23.0,100.0,Paid,3.99,Mature 17+,4.0
3427,K-pop Music,FAMILY,4.0,369,3.5,10000.0,Free,0.0,Everyone,2.0
3428,Daily K-Talk,FAMILY,4.3,264,60.0,10000.0,Free,0.0,Everyone,2.0
3429,Korean Dungeon: K-Word 1000,GAME,4.7,703,40.0,10000.0,Free,0.0,Everyone 10+,4.0
3431,"L.POINT - 엘포인트 [ 포인트, 멤버십, 적립, 사용, 모바일 카드, 쿠폰, 롯데]",LIFESTYLE,4.0,45224,49.0,5000000.0,Free,0.0,Everyone,4.0
3432,SpongeBob Diner Dash,FAMILY,4.0,576210,48.0,50000000.0,Free,0.0,Everyone,2.0
3433,"Messenger L SMS, MMS",PERSONALIZATION,4.0,6263,20.0,500000.0,Free,0.0,Everyone,2.0
3434,Tom Loves Angela,FAMILY,4.1,1111915,50.0,100000000.0,Free,0.0,Everyone,4.0
3435,EXO-L,FAMILY,4.6,67410,0.86,1000000.0,Free,0.0,Everyone,2.0
3436,Lie Detector,FAMILY,3.1,306,2.9,50000.0,Free,0.0,Everyone,4.0
3437,EXO-L Amino for EXO Fans,SOCIAL,4.9,5677,67.0,50000.0,Free,0.0,Teen,4.0
3438,Calculator L,PRODUCTIVITY,4.5,2965,2.4,100000.0,Free,0.0,Everyone,4.0
3439,My Teacher - Classroom Play,FAMILY,4.0,155276,61.0,10000000.0,Free,0.0,Everyone,1.0
3440,Emoji Android L Keyboard,PRODUCTIVITY,4.0,11535,6.8,1000000.0,Free,0.0,Everyone,4.0
3441,Lollipop Keyboard L Pro,PERSONALIZATION,3.6,5525,2.6,500000.0,Free,0.0,Everyone,2.0
3442,French to English Speaking - Apprendre l' Anglais,FAMILY,4.5,4251,13.0,1000000.0,Free,0.0,Everyone,4.0
3443,Ant Smasher by Best Cool & Fun Games,GAME,4.2,1185148,29.0,100000000.0,Free,0.0,Everyone,4.0
3444,Cheating Tom 3 - Genius School,GAME,4.3,90415,84.0,10000000.0,Free,0.0,Everyone,4.0
3445,Clock L,PERSONALIZATION,3.9,2852,5.4,100000.0,Free,0.0,Everyone,4.0
3446,Dialer theme Droid L,PERSONALIZATION,4.3,1734,2.8,100000.0,Free,0.0,Mature 17+,4.0
3447,SPEED L,SHOPPING,4.3,85,2.9,50000.0,Free,0.0,Everyone,4.0
3448,Lie Detector Test Prank,FAMILY,4.4,222308,6.9,10000000.0,Free,0.0,Everyone,4.0
3449,Xbox,FAMILY,4.3,556659,46.0,10000000.0,Free,0.0,Everyone,4.0
3450,Je Parle ANGLAIS - Apprendre l’anglais Audio cours,FAMILY,4.4,499,27.0,100000.0,Free,0.0,Everyone,4.0
3452,Mobizen Screen Recorder for SAMSUNG,VIDEO_PLAYERS,4.4,953894,37.0,10000000.0,Free,0.0,Everyone,4.0
3453,MapleStory M,FAMILY,3.5,31538,82.0,1000000.0,Free,0.0,Everyone 10+,4.0
3454,M-Files,BUSINESS,4.4,236,44.0,10000.0,Free,0.0,Everyone,4.0
3455,M Launcher -Marshmallow 6.0,PERSONALIZATION,4.4,37234,7.3,1000000.0,Free,0.0,Everyone,4.0
3456,"Mobizen Screen Recorder for LG - Record, Capture",VIDEO_PLAYERS,4.5,58820,37.0,1000000.0,Free,0.0,Everyone,4.0
3457,MakeupPlus - Your Own Virtual Makeup Artist,PHOTOGRAPHY,4.4,758780,53.0,50000000.0,Free,0.0,Everyone,4.0
3458,M3-X5-X6-M-İ3-İ8 RACİNG 2018,GAME,4.4,596,44.0,100000.0,Free,0.0,Everyone,4.0
3459,360-M Flight,TOOLS,3.9,84,24.0,10000.0,Free,0.0,Everyone,4.0
3460,M-acceleration 3D Car Racing,GAME,3.9,1202,34.0,100000.0,Free,0.0,Everyone,4.0
3462,M+,NEWS_AND_MAGAZINES,4.9,198,9.1,10000.0,Free,0.0,Everyone,5.0
3463,Super Hero M Craft Run,GAME,3.7,303,38.0,100000.0,Free,0.0,Everyone,4.0
3464,M-Sight Pro,VIDEO_PLAYERS,3.3,30,15.0,5000.0,Free,0.0,Everyone,4.0
3465,💎 I'm rich,LIFESTYLE,3.8,718,26.0,10000.0,Paid,399.99,Everyone,4.0
3466,Don't Hug Me I'm So Scared,GAME,3.5,901,63.0,50000.0,Free,0.0,Everyone,2.0
